1,0.416978219,-2.063218391,0.425287356
1,0.588855054,-6.063218391,0.425287356
1,0.811460013,-3.063218391,-0.574712644
1,-2.432809724,-1.063218391,0.425287356
1,0.81990853,2.936781609,0.425287356
1,-0.801285269,4.936781609,-0.574712644
1,-2.035486596,0.936781609,0.425287356
1,-0.419661643,-1.063218391,0.425287356
1,-0.327147,-3.063218391,0.425287356
1,0.140568576,4.936781609,0.425287356
1,-0.174700131,-3.063218391,-0.574712644
1,-0.249156758,2.936781609,-0.574712644
1,0.861338509,1.936781609,0.425287356
1,0.566853869,-6.063218391,0.425287356
1,0.317191728,-4.063218391,-0.574712644
1,-0.156375283,-2.063218391,-0.574712644
1,-0.106495908,-7.063218391,0.425287356
1,0.155715705,-0.063218391,-0.574712644
1,0.512926091,1.936781609,0.425287356
1,0.519658381,-5.063218391,0.425287356
1,1.084979949,-7.063218391,-0.574712644
1,0.008093216,-7.063218391,-0.574712644
1,-1.137563063,2.936781609,0.425287356
1,-0.647510793,-4.063218391,0.425287356
1,-0.644743386,-4.063218391,0.425287356
1,-0.576127501,-7.063218391,-0.574712644
1,-0.277722132,-6.063218391,-0.574712644
1,-0.829369133,-7.063218391,0.425287356
1,-0.672614959,-7.063218391,0.425287356
1,0.363659587,-1.063218391,0.425287356
1,-0.925354247,-8.063218391,0.425287356
1,0.636167912,-2.063218391,-0.574712644
1,-0.88676991,-6.063218391,0.425287356
1,0.715851722,-5.063218391,-0.574712644
1,0.202281592,-6.063218391,0.425287356
1,0.006395685,3.936781609,0.425287356
1,0.129208685,-5.063218391,-0.574712644
1,0.363934569,-7.063218391,0.425287356
1,0.079147519,-4.063218391,0.425287356
1,0.119324469,-6.063218391,0.425287356
1,0.873599065,-4.063218391,0.425287356
1,-0.234589393,-2.063218391,0.425287356
1,-0.102322639,-8.063218391,-0.574712644
1,0.389004999,0.936781609,-0.574712644
1,-0.712668074,-1.063218391,0.425287356
1,0.320449533,-1.063218391,-0.574712644
1,-0.215027047,-6.063218391,0.425287356
1,0.672935654,-3.063218391,0.425287356
1,-0.288062088,8.936781609,-0.574712644
1,-0.076509286,2.936781609,-0.574712644
1,-1.128182933,-8.063218391,-0.574712644
1,0.426119254,-1.063218391,0.425287356
1,-0.387513583,-3.063218391,0.425287356
1,0.254896111,-2.063218391,0.425287356
1,0.208691265,-8.063218391,-0.574712644
1,0.084445578,-1.063218391,0.425287356
1,1.211228491,-7.063218391,-0.574712644
1,-0.267808939,-4.063218391,0.425287356
1,-2.025466635,-7.063218391,-0.574712644
1,0.343383071,-2.063218391,0.425287356
1,-0.088399363,4.936781609,-0.574712644
1,0.251279785,-1.063218391,0.425287356
1,0.259513347,1.936781609,-0.574712644
1,0.248305924,-0.063218391,0.425287356
1,-2.180301454,-0.063218391,0.425287356
1,0.050825984,0.936781609,0.425287356
